method,conflict_id,content_class,style_class,decision,clean_prediction_is_content,texture_rank_clean,texture_rank_conflict,texture_prob_clean,texture_prob_conflict,shape_prob_clean,shape_prob_conflict
clip_vit_b_32,c4_s2_0023_4616_313,deer,car,shape,True,9,7,0.028924180194735527,0.07507703453302383,0.5766006112098694,0.29481184482574463
clip_vit_b_32,c7_s9_0000_6149_7921,monkey,truck,texture,True,9,1,0.019767865538597107,0.1477649062871933,0.5784768462181091,0.10264958441257477
clip_vit_b_32,c7_s9_0001_7769_1163,monkey,truck,other,True,9,5,0.020405223593115807,0.07554100453853607,0.48901715874671936,0.15935394167900085
clip_vit_b_32,c7_s9_0002_680_7705,monkey,truck,shape,True,9,5,0.03518958017230034,0.09617834538221359,0.5552841424942017,0.1450391560792923
clip_vit_b_32,c7_s9_0004_2581_3200,monkey,truck,shape,True,10,6,0.01693575643002987,0.09047427773475647,0.5880796909332275,0.21797998249530792
clip_vit_b_32,c7_s9_0005_2207_852,monkey,truck,shape,True,9,6,0.016501853242516518,0.07305260002613068,0.6548710465431213,0.21534991264343262
clip_vit_b_32,c7_s9_0006_7695_1163,monkey,truck,shape,True,9,8,0.014809868298470974,0.0349590964615345,0.6811742186546326,0.5257246494293213
clip_vit_b_32,c7_s9_0007_2982_7671,monkey,truck,texture,True,8,1,0.03180336952209473,0.158554345369339,0.5240319967269897,0.12478887289762497
clip_vit_b_32,c7_s9_0008_7505_852,monkey,truck,other,True,10,10,0.028197448700666428,0.0369880348443985,0.3011026382446289,0.15528587996959686
clip_vit_b_32,c7_s9_0009_2581_7671,monkey,truck,other,True,10,2,0.01693575643002987,0.1333926022052765,0.5880796909332275,0.11943144351243973
clip_vit_b_32,c7_s9_0011_1473_7767,monkey,truck,shape,True,10,9,0.014243432320654392,0.0228959321975708,0.6700149178504944,0.5454973578453064
clip_vit_b_32,c7_s9_0012_230_7767,monkey,truck,shape,True,9,4,0.02042819932103157,0.05806533619761467,0.5873002409934998,0.4255979657173157
clip_vit_b_32,c7_s9_0014_1656_7701,monkey,truck,shape,True,8,4,0.027120821177959442,0.09253764897584915,0.6202165484428406,0.29761847853660583
clip_vit_b_32,c7_s9_0015_1122_3103,monkey,truck,other,True,9,2,0.026632025837898254,0.155822291970253,0.49750635027885437,0.06398618966341019
clip_vit_b_32,c7_s9_0016_1224_1522,monkey,truck,shape,True,9,3,0.020157266408205032,0.10946028679609299,0.5508497953414917,0.15410053730010986
clip_vit_b_32,c7_s9_0017_2787_3249,monkey,truck,shape,True,10,4,0.021993566304445267,0.08606258034706116,0.6255446672439575,0.3063499629497528
clip_vit_b_32,c7_s9_0018_5535_243,monkey,truck,texture,True,9,1,0.01917564496397972,0.12851941585540771,0.6573829650878906,0.11351639032363892
clip_vit_b_32,c7_s9_0019_2581_243,monkey,truck,shape,True,10,7,0.01693575643002987,0.08265192806720734,0.5880796909332275,0.23974205553531647
clip_vit_b_32,c7_s9_0020_6225_7049,monkey,truck,shape,True,10,9,0.023340681567788124,0.06184466555714607,0.5490938425064087,0.23277242481708527
clip_vit_b_32,c7_s9_0021_6840_4049,monkey,truck,texture,True,9,1,0.03669021278619766,0.14568132162094116,0.4873557984828949,0.12052472680807114
clip_vit_b_32,c7_s9_0022_864_2674,monkey,truck,shape,True,9,2,0.017234142869710922,0.12482630461454391,0.6794205904006958,0.16812044382095337
clip_vit_b_32,c9_s7_0001_852_680,truck,monkey,shape,True,10,10,0.020115189254283905,0.026098670437932014,0.5915979146957397,0.5716722011566162
clip_vit_b_32,c9_s7_0002_3428_2207,truck,monkey,shape,True,10,10,0.02383546158671379,0.030360298231244087,0.6315408945083618,0.4179791808128357
clip_vit_b_32,c9_s7_0003_7147_2982,truck,monkey,shape,True,10,10,0.017008068040013313,0.026693478226661682,0.5864818692207336,0.5497484803199768
clip_vit_b_32,c9_s7_0004_7330_5697,truck,monkey,shape,True,9,9,0.02160160429775715,0.0295984148979187,0.6000528931617737,0.540284276008606
clip_vit_b_32,c9_s7_0005_5211_4773,truck,monkey,shape,True,10,10,0.027669088914990425,0.04856972023844719,0.43021970987319946,0.330531507730484
clip_vit_b_32,c9_s7_0006_4956_5535,truck,monkey,shape,True,8,10,0.02710636332631111,0.06009472534060478,0.57035893201828,0.23880641162395477
clip_vit_b_32,c9_s7_0007_6496_4951,truck,monkey,shape,True,9,10,0.024526003748178482,0.03856678307056427,0.5371050834655762,0.43680474162101746
clip_vit_b_32,c9_s7_0008_3249_6374,truck,monkey,shape,True,10,5,0.045196276158094406,0.10615763813257217,0.278124064207077,0.15308532118797302
clip_vit_b_32,c9_s7_0009_4049_6322,truck,monkey,shape,True,8,7,0.024692032486200333,0.055721987038850784,0.5402223467826843,0.3347940146923065
clip_vit_b_32,c9_s7_0010_5621_2773,truck,monkey,shape,True,10,10,0.019362734630703926,0.04975365847349167,0.5657851099967957,0.2588697075843811
clip_vit_b_32,c9_s7_0011_7654_6869,truck,monkey,shape,True,10,10,0.025582799687981606,0.053130727261304855,0.4580608308315277,0.25510939955711365
clip_vit_b_32,c9_s7_0012_4049_3590,truck,monkey,shape,True,8,9,0.024692032486200333,0.026465147733688354,0.5402223467826843,0.5275714993476868
clip_vit_b_32,c9_s7_0013_7654_6840,truck,monkey,shape,True,10,10,0.025582799687981606,0.03592197969555855,0.4580608308315277,0.44865623116493225
clip_vit_b_32,c9_s7_0014_5621_1985,truck,monkey,shape,True,10,10,0.019362734630703926,0.04754919931292534,0.5657851099967957,0.2659461200237274
clip_vit_b_32,c9_s7_0015_7049_6149,truck,monkey,shape,True,9,10,0.030424483120441437,0.0430067740380764,0.5743275880813599,0.4209163188934326
clip_vit_b_32,c9_s7_0017_6536_864,truck,monkey,shape,True,10,10,0.02128143608570099,0.04264304041862488,0.6041717529296875,0.4046350121498108
clip_vit_b_32,c9_s7_0019_4721_7695,truck,monkey,shape,True,9,2,0.04248051717877388,0.1604914516210556,0.5389158725738525,0.2358192652463913
clip_vit_b_32,c9_s7_0020_4721_4951,truck,monkey,texture,True,9,1,0.04248051717877388,0.2059422731399536,0.5389158725738525,0.10589677840471268
clip_vit_b_32,c9_s7_0021_4049_6149,truck,monkey,shape,True,8,9,0.024692032486200333,0.03099944442510605,0.5402223467826843,0.48996004462242126
clip_vit_b_32,c9_s7_0023_243_2773,truck,monkey,shape,True,10,9,0.03386763483285904,0.05247381702065468,0.4941234290599823,0.3274956941604614
clip_vit_b_32_zero_shot,c0_s1_0000_7975_3588,airplane,bird,shape,True,2,3,0.01478635985404253,0.07292588800191879,0.9624669551849365,0.615557849407196
clip_vit_b_32_zero_shot,c0_s1_0001_6500_5425,airplane,bird,shape,True,2,2,0.025091644376516342,0.021078407764434814,0.964341402053833,0.9713712930679321
clip_vit_b_32_zero_shot,c0_s1_0002_359_3161,airplane,bird,shape,True,2,4,0.037155382335186005,0.008998407982289791,0.9452001452445984,0.8857625722885132
clip_vit_b_32_zero_shot,c0_s1_0003_808_6982,airplane,bird,shape,True,3,3,0.010682142339646816,0.07770851999521255,0.9512962102890015,0.6572436094284058
clip_vit_b_32_zero_shot,c0_s1_0004_422_5240,airplane,bird,texture,True,3,1,0.07929883897304535,0.24345196783542633,0.6555951833724976,0.21444234251976013
clip_vit_b_32_zero_shot,c0_s1_0005_7782_4188,airplane,bird,shape,True,3,3,0.07321591675281525,0.03241098299622536,0.7764034867286682,0.8692513704299927
clip_vit_b_32_zero_shot,c0_s1_0009_5067_5093,airplane,bird,texture,False,1,1,0.651537299156189,0.9868506193161011,0.243856742978096,0.006957035046070814
clip_vit_b_32_zero_shot,c0_s1_0010_5276_1428,airplane,bird,shape,True,2,3,0.021559087559580803,0.03611796721816063,0.956362247467041,0.7910606265068054
clip_vit_b_32_zero_shot,c0_s1_0011_298_4361,airplane,bird,shape,True,4,2,0.018098393455147743,0.04181842878460884,0.8745462894439697,0.8740551471710205
clip_vit_b_32_zero_shot,c0_s1_0012_480_4188,airplane,bird,shape,True,2,3,0.0413142591714859,0.021898100152611732,0.9309268593788147,0.8246514797210693
clip_vit_b_32_zero_shot,c0_s1_0013_5068_6498,airplane,bird,shape,True,3,5,0.009877996519207954,0.017149047926068306,0.9327920079231262,0.7715298533439636
clip_vit_b_32_zero_shot,c0_s1_0014_5068_564,airplane,bird,shape,True,3,5,0.009877996519207954,0.03787750378251076,0.9327920079231262,0.3697011172771454
clip_vit_b_32_zero_shot,c0_s1_0015_241_1428,airplane,bird,other,True,2,2,0.023419730365276337,0.2730542719364166,0.9660354256629944,0.08242839574813843
clip_vit_b_32_zero_shot,c0_s1_0016_1463_3530,airplane,bird,shape,True,2,2,0.06679102033376694,0.3203820586204529,0.8799602389335632,0.5475701689720154
clip_vit_b_32_zero_shot,c0_s1_0017_2937_5394,airplane,bird,shape,True,2,5,0.019536921754479408,0.022077227011322975,0.9474226236343384,0.6988538503646851
clip_vit_b_32_zero_shot,c0_s1_0018_5624_5830,airplane,bird,shape,True,2,2,0.02138194814324379,0.02513408288359642,0.9559581279754639,0.9474768042564392
clip_vit_b_32_zero_shot,c0_s1_0020_5068_4709,airplane,bird,shape,True,3,4,0.009877996519207954,0.04150010272860527,0.9327920079231262,0.782785177230835
clip_vit_b_32_zero_shot,c0_s1_0022_1463_3834,airplane,bird,texture,True,2,1,0.06679102033376694,0.918524444103241,0.8799602389335632,0.03287816047668457
clip_vit_b_32_zero_shot,c0_s1_0023_241_6410,airplane,bird,shape,True,2,3,0.023419730365276337,0.05369560047984123,0.9660354256629944,0.7604051828384399
clip_vit_b_32_zero_shot,c0_s1_0024_5785_1428,airplane,bird,shape,True,3,3,0.02328450232744217,0.0789773240685463,0.9150670170783997,0.6605253219604492
clip_vit_b_32_zero_shot,c1_s0_0000_6014_4533,bird,airplane,shape,True,10,3,1.4846060366835445e-05,0.0006033267709426582,0.9991486072540283,0.9963787198066711
clip_vit_b_32_zero_shot,c1_s0_0001_3144_7165,bird,airplane,shape,True,4,4,0.00043766817543655634,0.00039321600343100727,0.996157705783844,0.9972864389419556
clip_vit_b_32_zero_shot,c1_s0_0002_963_7334,bird,airplane,shape,True,10,2,6.919566658325493e-05,0.13751159608364105,0.9800140857696533,0.559093713760376
clip_vit_b_32_zero_shot,c1_s0_0003_1428_3999,bird,airplane,shape,True,10,5,6.131603186076973e-06,0.0017980118282139301,0.9964851140975952,0.984254002571106
clip_vit_b_32_zero_shot,c1_s0_0005_4709_2210,bird,airplane,shape,True,10,7,3.2013224426918896e-06,0.0003517241857480258,0.9997106194496155,0.9963485598564148
clip_vit_b_32_zero_shot,c1_s0_0008_4188_7334,bird,airplane,shape,True,5,2,0.00043509816168807447,0.0067922212183475494,0.9955199956893921,0.9857425689697266
clip_vit_b_32_zero_shot,c1_s0_0010_5830_3999,bird,airplane,shape,True,2,2,0.0105930520221591,0.06423375755548477,0.9840917587280273,0.9190979599952698
clip_vit_b_32_zero_shot,c1_s0_0011_2988_339,bird,airplane,shape,True,10,8,1.4715924407937564e-05,7.644957076990977e-05,0.9965544939041138,0.9973662495613098
clip_vit_b_32_zero_shot,c1_s0_0012_5546_60,bird,airplane,shape,True,4,3,0.002350588794797659,0.0010089138522744179,0.9609696865081787,0.9925198554992676
clip_vit_b_32_zero_shot,c1_s0_0013_1218_5276,bird,airplane,shape,True,8,4,4.2588777432683855e-05,0.00013746244076173753,0.9990155696868896,0.9987634420394897
clip_vit_b_32_zero_shot,c1_s0_0014_3161_728,bird,airplane,shape,True,9,8,3.502935214783065e-05,0.000610122864600271,0.9990513920783997,0.9902738928794861
clip_vit_b_32_zero_shot,c1_s0_0015_5929_3759,bird,airplane,shape,True,10,10,9.878932360152248e-06,0.0006694570183753967,0.9690431356430054,0.9811000823974609
clip_vit_b_32_zero_shot,c1_s0_0016_1302_7975,bird,airplane,shape,True,9,2,1.5732548490632325e-05,0.00011687697406159714,0.9994996786117554,0.9995379447937012
clip_vit_b_32_zero_shot,c1_s0_0017_5425_60,bird,airplane,shape,True,2,2,0.011974644847214222,0.03572463616728783,0.9840582013130188,0.9535737037658691
clip_vit_b_32_zero_shot,c1_s0_0018_963_3397,bird,airplane,shape,True,10,5,6.919566658325493e-05,0.017046215012669563,0.9800140857696533,0.8607689142227173
clip_vit_b_32_zero_shot,c1_s0_0020_3834_298,bird,airplane,shape,True,8,7,1.757959762471728e-05,0.00010442327766213566,0.9995908141136169,0.9981659054756165
clip_vit_b_32_zero_shot,c1_s0_0021_5929_4533,bird,airplane,shape,True,10,9,9.878932360152248e-06,0.00044373111450113356,0.9690431356430054,0.9903115034103394
clip_vit_b_32_zero_shot,c1_s0_0022_1353_1977,bird,airplane,shape,True,2,2,0.008643736131489277,0.004364731255918741,0.9898654818534851,0.9930393099784851
clip_vit_b_32_zero_shot,c1_s0_0023_4709_60,bird,airplane,shape,True,10,8,3.2013224426918896e-06,7.774066762067378e-05,0.9997106194496155,0.9983680844306946
clip_vit_b_32_zero_shot,c1_s0_0024_225_3999,bird,airplane,shape,True,2,2,0.00988688226789236,0.06690587848424911,0.9886062741279602,0.9239348769187927
clip_vit_b_32_zero_shot,c1_s2_0000_1740_6683,bird,car,shape,True,6,8,0.00016907259123399854,0.0023438280913978815,0.9937427639961243,0.9644859433174133
clip_vit_b_32_zero_shot,c1_s2_0001_225_5577,bird,car,shape,True,5,10,0.00015068579523358494,0.0004920262144878507,0.9886062741279602,0.9314067959785461
clip_vit_b_32_zero_shot,c1_s2_0002_6022_7711,bird,car,shape,True,7,3,2.473887798259966e-05,0.00016916380263864994,0.9992157220840454,0.9990941286087036
clip_vit_b_32_zero_shot,c1_s2_0003_5546_6683,bird,car,shape,True,5,5,0.0017026447458192706,0.002080338541418314,0.9609696865081787,0.9687745571136475
clip_vit_b_32_zero_shot,c1_s2_0004_5240_2436,bird,car,shape,True,8,3,6.477060378529131e-05,0.0001811272231861949,0.9988947510719299,0.9990098476409912
clip_vit_b_32_zero_shot,c1_s2_0006_7066_3067,bird,car,shape,True,4,6,0.000265848939307034,0.04929124563932419,0.9984750151634216,0.5864725708961487
clip_vit_b_32_zero_shot,c1_s2_0007_1428_5463,bird,car,shape,True,8,7,1.5267783965100534e-05,0.00013967770792078227,0.9964851140975952,0.997896671295166
clip_vit_b_32_zero_shot,c1_s2_0009_2988_7327,bird,car,shape,True,7,5,4.610400719684549e-05,0.00019378136494196951,0.9965544939041138,0.996289849281311
clip_vit_b_32_zero_shot,c1_s2_0010_5093_2909,bird,car,shape,True,4,3,5.2773688366869465e-05,0.0002620189043227583,0.9996347427368164,0.998392641544342
clip_vit_b_32_zero_shot,c1_s2_0011_1740_1179,bird,car,shape,True,6,4,0.00016907259123399854,0.009106949903070927,0.9937427639961243,0.9479244351387024
clip_vit_b_32_zero_shot,c1_s2_0012_6014_6548,bird,car,shape,True,8,7,6.699181540170684e-05,0.003985005896538496,0.9991486072540283,0.9429608583450317
clip_vit_b_32_zero_shot,c1_s2_0014_5425_6548,bird,car,texture,True,6,1,0.00037282606353983283,0.7989238500595093,0.9840582013130188,0.03049580566585064
clip_vit_b_32_zero_shot,c1_s2_0015_5929_2252,bird,car,shape,True,9,10,4.732305387733504e-05,0.00043004643521271646,0.9690431356430054,0.9855297803878784
clip_vit_b_32_zero_shot,c1_s2_0016_3537_6795,bird,car,shape,True,7,9,3.7086727388668805e-05,0.0005836865166202188,0.9993956089019775,0.9794521331787109
clip_vit_b_32_zero_shot,c1_s2_0017_2673_313,bird,car,shape,True,5,7,7.930136780487373e-05,0.001667819800786674,0.9991704225540161,0.9817589521408081
clip_vit_b_32_zero_shot,c1_s2_0018_3530_2611,bird,car,shape,True,7,6,4.671733040595427e-05,0.0001811167021514848,0.9986754059791565,0.9974514842033386
clip_vit_b_32_zero_shot,c1_s2_0019_275_6548,bird,car,shape,True,9,8,7.798337173881009e-05,0.0009373293723911047,0.987784206867218,0.9724489450454712
clip_vit_b_32_zero_shot,c1_s2_0021_5093_6738,bird,car,shape,True,4,3,5.2773688366869465e-05,7.599449600093067e-05,0.9996347427368164,0.999498724937439
clip_vit_b_32_zero_shot,c1_s2_0022_275_2915,bird,car,shape,True,9,8,7.798337173881009e-05,0.00031268782913684845,0.987784206867218,0.9914968609809875
clip_vit_b_32_zero_shot,c1_s2_0024_225_4316,bird,car,shape,True,5,7,0.00015068579523358494,8.319090557051823e-05,0.9886062741279602,0.9898120760917664
clip_vit_b_32_zero_shot,c2_s1_0000_7392_3588,car,bird,shape,True,8,9,0.0019804476760327816,0.00047054787864908576,0.9623379111289978,0.9490994811058044
clip_vit_b_32_zero_shot,c2_s1_0001_5011_5929,car,bird,shape,True,5,3,0.0033493274822831154,0.0004647887544706464,0.9795122146606445,0.9954097867012024
clip_vit_b_32_zero_shot,c2_s1_0002_6216_4733,car,bird,shape,True,6,7,0.0003443285240791738,0.00042297117761336267,0.9913636445999146,0.9889522194862366
clip_vit_b_32_zero_shot,c2_s1_0004_2436_1302,car,bird,shape,True,8,8,0.0033457267563790083,0.0007618705276399851,0.9322162866592407,0.9700648784637451
clip_vit_b_32_zero_shot,c2_s1_0005_2611_5425,car,bird,other,False,6,5,0.0017728563398122787,0.0025453853886574507,0.18175815045833588,0.4499971568584442
clip_vit_b_32_zero_shot,c2_s1_0006_2392_3161,car,bird,shape,True,10,7,0.0010467370739206672,0.0012487079948186874,0.9306584596633911,0.970058262348175
clip_vit_b_32_zero_shot,c2_s1_0007_1731_4709,car,bird,shape,True,8,8,0.00023104279534891248,0.00029352415003813803,0.9922823309898376,0.9905898571014404
clip_vit_b_32_zero_shot,c2_s1_0008_1179_6938,car,bird,shape,True,3,5,0.003779549850150943,0.0015427989419549704,0.9825411438941956,0.9835901856422424
clip_vit_b_32_zero_shot,c2_s1_0009_6548_1428,car,bird,shape,True,4,9,0.0006501864409074187,0.0003416234103497118,0.8909598588943481,0.937567949295044
clip_vit_b_32_zero_shot,c2_s1_0010_1731_6498,car,bird,shape,True,8,8,0.00023104279534891248,0.0004700388526543975,0.9922823309898376,0.9846125841140747
clip_vit_b_32_zero_shot,c2_s1_0012_4605_7066,car,bird,shape,True,5,4,0.0003107826632913202,0.0003456637205090374,0.9967259168624878,0.9961459636688232
clip_vit_b_32_zero_shot,c2_s1_0013_1179_3588,car,bird,shape,True,3,5,0.003779549850150943,0.002464716788381338,0.9825411438941956,0.943109393119812
clip_vit_b_32_zero_shot,c2_s1_0014_2503_3530,car,bird,shape,True,4,6,0.0009150671539828181,0.0017728102393448353,0.9764515161514282,0.9645329713821411
clip_vit_b_32_zero_shot,c2_s1_0015_5577_5093,car,bird,shape,True,10,7,7.405610085697845e-05,0.00031274589127860963,0.9818591475486755,0.9650829434394836
clip_vit_b_32_zero_shot,c2_s1_0016_6981_3254,car,bird,shape,True,2,7,0.0036713769659399986,0.0006476434064097703,0.9878000020980835,0.9862579107284546
clip_vit_b_32_zero_shot,c2_s1_0018_3067_3834,car,bird,shape,True,8,5,0.0019425160717219114,0.0029857000336050987,0.8331198692321777,0.9617106914520264
clip_vit_b_32_zero_shot,c2_s1_0019_6738_1081,car,bird,shape,True,3,3,0.0022040249314159155,0.009710109792649746,0.9895508885383606,0.9596572518348694
clip_vit_b_32_zero_shot,c2_s1_0022_2611_7066,car,bird,shape,False,6,7,0.0017728563398122787,0.0007657610112801194,0.18175815045833588,0.5661311745643616
clip_vit_b_32_zero_shot,c2_s1_0023_5004_3161,car,bird,shape,True,5,5,0.0001988918666029349,0.0001951938756974414,0.9956451654434204,0.9829221963882446
clip_vit_b_32_zero_shot,c2_s1_0024_1179_6072,car,bird,shape,True,3,5,0.003779549850150943,0.0008858758956193924,0.9825411438941956,0.9830111265182495
clip_vit_b_32_zero_shot,c1_s3_0001_6938_6094,bird,cat,shape,True,5,8,3.743951674550772e-05,5.719760520150885e-05,0.99960857629776,0.9990683197975159
clip_vit_b_32_zero_shot,c1_s3_0002_4733_3375,bird,cat,shape,True,2,3,0.0004037481267005205,0.001997274113819003,0.9985598921775818,0.9906473755836487
clip_vit_b_32_zero_shot,c1_s3_0003_3388_3375,bird,cat,shape,True,7,4,4.265155075700022e-05,0.00024468902847729623,0.9987245202064514,0.9981655478477478
clip_vit_b_32_zero_shot,c1_s3_0004_5425_897,bird,cat,shape,True,5,8,0.0003980083856731653,0.01675739698112011,0.9840582013130188,0.7215045094490051
clip_vit_b_32_zero_shot,c1_s3_0005_3223_2785,bird,cat,shape,True,3,2,0.00010191620094701648,0.0002112805814249441,0.9994612336158752,0.9990111589431763
clip_vit_b_32_zero_shot,c1_s3_0006_1081_1563,bird,cat,other,True,2,4,0.009782003238797188,0.06786920130252838,0.986812174320221,0.32044604420661926
clip_vit_b_32_zero_shot,c1_s3_0007_6068_6459,bird,cat,shape,True,5,4,8.775493188295513e-05,0.00031353760277852416,0.9994345307350159,0.9970607161521912
clip_vit_b_32_zero_shot,c1_s3_0008_1491_6094,bird,cat,shape,True,9,9,0.0001838415628299117,0.000691619236022234,0.9952415227890015,0.9864503145217896
clip_vit_b_32_zero_shot,c1_s3_0009_1353_1531,bird,cat,shape,True,5,3,0.00026369234547019005,0.017592282965779305,0.9898654818534851,0.9220585227012634
clip_vit_b_32_zero_shot,c1_s3_0010_4709_1622,bird,cat,shape,True,4,4,4.317962520872243e-05,0.00033782850368879735,0.9997106194496155,0.997490406036377
clip_vit_b_32_zero_shot,c1_s3_0011_5830_6385,bird,cat,shape,True,6,8,0.0004171504406258464,0.0006099105230532587,0.9840917587280273,0.9741729497909546
clip_vit_b_32_zero_shot,c1_s3_0013_5394_5294,bird,cat,shape,True,2,2,0.0009218487539328635,0.008654747158288956,0.997967541217804,0.9838055372238159
clip_vit_b_32_zero_shot,c1_s3_0014_4361_6632,bird,cat,other,True,4,9,0.00014279705646913499,0.013643850572407246,0.9983855485916138,0.10872521251440048
clip_vit_b_32_zero_shot,c1_s3_0015_5122_1968,bird,cat,shape,True,4,5,0.00017119541007559747,0.00040660612285137177,0.9989455342292786,0.9973896145820618
clip_vit_b_32_zero_shot,c1_s3_0016_3161_1968,bird,cat,shape,True,2,4,0.0002543553418945521,0.031310342252254486,0.9990513920783997,0.7799196243286133
clip_vit_b_32_zero_shot,c1_s3_0019_7066_874,bird,cat,shape,True,8,6,7.393024861812592e-05,0.00012248150596860796,0.9984750151634216,0.9978591799736023
clip_vit_b_32_zero_shot,c1_s3_0020_3144_4184,bird,cat,shape,True,6,2,5.1927090680692345e-05,0.002498684450984001,0.996157705783844,0.990780770778656
clip_vit_b_32_zero_shot,c1_s3_0021_2988_3202,bird,cat,shape,True,3,3,0.0006139069446362555,0.0011943180579692125,0.9965544939041138,0.9967369437217712
clip_vit_b_32_zero_shot,c1_s3_0022_6022_6575,bird,cat,shape,True,3,3,0.00024417584063485265,0.0007912174332886934,0.9992157220840454,0.9966349005699158
clip_vit_b_32_zero_shot,c1_s3_0024_6498_6324,bird,cat,shape,True,5,5,0.0019715619273483753,0.011224471032619476,0.9679791331291199,0.8285528421401978
clip_vit_b_32_zero_shot,c3_s1_0000_1563_6938,cat,bird,other,False,4,4,0.0027646482922136784,0.0026514935307204723,0.17246778309345245,0.06508872658014297
clip_vit_b_32_zero_shot,c3_s1_0001_3202_6938,cat,bird,shape,True,3,4,0.003191461320966482,0.0013385121710598469,0.9767604470252991,0.9418036937713623
clip_vit_b_32_zero_shot,c3_s1_0002_5522_6498,cat,bird,shape,True,4,5,0.0028214603662490845,0.0011151720536872745,0.9698342084884644,0.9512224197387695
clip_vit_b_32_zero_shot,c3_s1_0004_589_1302,cat,bird,texture,True,2,1,0.04431183636188507,0.9384438395500183,0.8359020948410034,0.018368739634752274
clip_vit_b_32_zero_shot,c3_s1_0006_6385_2988,cat,bird,shape,True,5,4,0.0007637258386239409,0.0013598853256553411,0.9892942905426025,0.9875396490097046
clip_vit_b_32_zero_shot,c3_s1_0007_4858_6498,cat,bird,shape,True,5,5,0.0005045465659350157,0.0005249517853371799,0.9902817010879517,0.9882497787475586
clip_vit_b_32_zero_shot,c3_s1_0008_6324_1302,cat,bird,other,True,4,4,0.003751166630536318,0.021886369213461876,0.6919411420822144,0.3476821780204773
clip_vit_b_32_zero_shot,c3_s1_0009_6826_6498,cat,bird,other,True,5,7,0.017846304923295975,0.01679394580423832,0.8136630654335022,0.024593649432063103
clip_vit_b_32_zero_shot,c3_s1_0010_2785_6068,cat,bird,shape,True,8,7,0.0006786517333239317,0.0011445359559729695,0.7692388296127319,0.5626564621925354
clip_vit_b_32_zero_shot,c3_s1_0011_3375_225,cat,bird,other,True,6,6,0.0008752915891818702,0.00429599778726697,0.9298200011253357,0.1964191347360611
clip_vit_b_32_zero_shot,c3_s1_0012_4856_6880,cat,bird,other,False,6,5,0.0012574703432619572,0.00284069636836648,0.041907742619514465,0.02226947993040085
clip_vit_b_32_zero_shot,c3_s1_0013_5294_4733,cat,bird,shape,True,4,4,0.006773732136934996,0.005749858450144529,0.9671411514282227,0.9332150220870972
clip_vit_b_32_zero_shot,c3_s1_0014_6459_963,cat,bird,shape,True,2,4,0.04419703036546707,0.02822464145720005,0.8989599347114563,0.8081815838813782
clip_vit_b_32_zero_shot,c3_s1_0017_2434_5929,cat,bird,shape,True,5,4,0.000393465394154191,0.003994312137365341,0.9917747974395752,0.9771933555603027
clip_vit_b_32_zero_shot,c3_s1_0018_5976_7217,cat,bird,shape,True,4,3,0.0012531426036730409,0.007547358516603708,0.985055685043335,0.9569305181503296
clip_vit_b_32_zero_shot,c3_s1_0019_5551_5830,cat,bird,shape,True,4,4,0.002545263385400176,0.006300324574112892,0.9848693609237671,0.9722046852111816
clip_vit_b_32_zero_shot,c3_s1_0020_4858_3834,cat,bird,shape,True,5,6,0.0005045465659350157,0.00043803092557936907,0.9902817010879517,0.9906502962112427
clip_vit_b_32_zero_shot,c3_s1_0022_6459_3223,cat,bird,shape,True,2,4,0.04419703036546707,0.009271017275750637,0.8989599347114563,0.8705719709396362
clip_vit_b_32_zero_shot,c3_s1_0023_1187_1218,cat,bird,shape,True,4,4,0.0013456513406708837,0.07046981900930405,0.9897993803024292,0.5718753933906555
clip_vit_b_32_zero_shot,c3_s1_0024_2480_3223,cat,bird,shape,True,3,5,0.003032584907487035,0.00927193183451891,0.9878859519958496,0.9318373799324036
clip_vit_b_32_zero_shot,c2_s4_0001_6053_6441,car,deer,shape,True,8,8,0.00017746805679053068,0.0002436412760289386,0.82725590467453,0.9941152334213257
clip_vit_b_32_zero_shot,c2_s4_0002_6981_6122,car,deer,shape,True,9,8,0.00039901002310216427,0.00022113810700830072,0.9878000020980835,0.9815977811813354
clip_vit_b_32_zero_shot,c2_s4_0003_3944_3078,car,deer,shape,True,10,10,2.5216775611625053e-05,0.00020008729188703,0.5813035368919373,0.9110395312309265
clip_vit_b_32_zero_shot,c2_s4_0004_7327_1694,car,deer,shape,True,3,3,0.002688158070668578,0.02065824344754219,0.9702825546264648,0.614728569984436
clip_vit_b_32_zero_shot,c2_s4_0005_6347_490,car,deer,shape,True,4,5,0.0019200567621737719,0.00020410667639225721,0.9888956546783447,0.9930645823478699
clip_vit_b_32_zero_shot,c2_s4_0006_5577_1223,car,deer,shape,True,8,5,0.00012449559289962053,0.00021250179270282388,0.9818591475486755,0.9845321774482727
clip_vit_b_32_zero_shot,c2_s4_0008_7843_1223,car,deer,shape,True,6,10,0.0028107494581490755,0.0002781799412332475,0.9658576846122742,0.9394974112510681
clip_vit_b_32_zero_shot,c2_s4_0009_2252_4262,car,deer,shape,True,9,9,0.0004401142941787839,0.0005394264589995146,0.9772369861602783,0.8567391633987427
clip_vit_b_32_zero_shot,c2_s4_0010_7711_321,car,deer,shape,True,7,4,0.00218343548476696,0.0012535457499325275,0.9668183326721191,0.8678187131881714
